dim,hidden_mult,activation,dtype,fp8,class,device,measurement,value
128,2,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.01805568
128,2,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018121728
128,2,relu2,float32,False,GatedMLP,cuda,Forward Time (ms),0.17571840286254883
128,2,relu2,float32,False,GatedMLP,cuda,Backward Time (ms),0.7624704360961915
128,2,relu2,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.019333632
128,2,relu2,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.019661824
128,2,relu2,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.3544960021972656
128,2,relu2,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.42302718162536623
128,2,relu2,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.018809344
128,2,relu2,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018875392
128,2,relu2,float16,False,GatedMLP,cuda,Forward Time (ms),0.4517888069152832
128,2,relu2,float16,False,GatedMLP,cuda,Backward Time (ms),0.7908351898193359
128,2,relu2,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.018317824
128,2,relu2,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.018482176
128,2,relu2,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.23552000522613525
128,2,relu2,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.39538238048553465
128,2,relu2,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.01805568
128,2,relu2,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018121728
128,2,relu2,bfloat16,False,GatedMLP,cuda,Forward Time (ms),0.4261792182922363
128,2,relu2,bfloat16,False,GatedMLP,cuda,Backward Time (ms),0.6628447532653807
128,2,relu2,bfloat16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.018317824
128,2,relu2,bfloat16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.018482176
128,2,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.2357248067855835
128,2,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.40878078937530515
128,2,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.01805568
128,2,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018121728
128,2,silu,float32,False,GatedMLP,cuda,Forward Time (ms),0.14499839544296264
128,2,silu,float32,False,GatedMLP,cuda,Backward Time (ms),0.5088256001472473
128,2,silu,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.019071488
128,2,silu,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.01939968
128,2,silu,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.18350080251693726
128,2,silu,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.36495357751846313
128,2,silu,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.018809344
128,2,silu,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018875392
128,2,silu,float16,False,GatedMLP,cuda,Forward Time (ms),0.20234239101409912
128,2,silu,float16,False,GatedMLP,cuda,Backward Time (ms),0.7441408395767212
128,2,silu,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.018186752
128,2,silu,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.018351104
128,2,silu,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.39823360443115235
128,2,silu,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.5548031806945801
128,2,silu,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.01805568
128,2,silu,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018121728
128,2,silu,bfloat16,False,GatedMLP,cuda,Forward Time (ms),0.384716796875
128,2,silu,bfloat16,False,GatedMLP,cuda,Backward Time (ms),0.6883328437805176
128,2,silu,bfloat16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.018186752
128,2,silu,bfloat16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.018351104
128,2,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.4459519863128662
128,2,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.47011837959289554
128,2,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.01805568
128,2,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018121728
128,4,relu,float32,False,GatedMLP,cuda,Forward Time (ms),0.32727038860321045
128,4,relu,float32,False,GatedMLP,cuda,Backward Time (ms),0.5242688417434692
128,4,relu,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.019792384
128,4,relu,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.0207104
128,4,relu,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.22087678909301758
128,4,relu,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.3517440319061279
128,4,relu,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.019792384
128,4,relu,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.020186112
128,4,relu,float16,False,GatedMLP,cuda,Forward Time (ms),0.21770238876342773
128,4,relu,float16,False,GatedMLP,cuda,Backward Time (ms),0.47450561523437496
128,4,relu,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.018678272
128,4,relu,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.019137536
128,4,relu,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.24545280933380126
128,4,relu,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.401203179359436
128,4,relu,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.018678272
128,4,relu,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018940928
128,4,relu,bfloat16,False,GatedMLP,cuda,Forward Time (ms),0.21535999774932862
128,4,relu,bfloat16,False,GatedMLP,cuda,Backward Time (ms),0.39863040447235104
128,4,relu,bfloat16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.018678272
128,4,relu,bfloat16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.019137536
128,4,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.24924800395965577
128,4,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.3805119752883911
128,4,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.018678272
128,4,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018940928
128,4,relu2,float32,False,GatedMLP,cuda,Forward Time (ms),0.21942720413208008
128,4,relu2,float32,False,GatedMLP,cuda,Backward Time (ms),0.4678944110870361
128,4,relu2,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.02084096
128,4,relu2,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.021758976
128,4,relu2,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.2288640022277832
128,4,relu2,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.471347188949585
128,4,relu2,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.019792384
128,4,relu2,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.020186112
128,4,relu2,float16,False,GatedMLP,cuda,Forward Time (ms),0.4308159828186035
128,4,relu2,float16,False,GatedMLP,cuda,Backward Time (ms),0.7083840370178223
128,4,relu2,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.01920256
128,4,relu2,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.019661824
128,4,relu2,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.3129503965377808
128,4,relu2,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.6176608324050903
128,4,relu2,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.018678272
128,4,relu2,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018940928
128,4,relu2,bfloat16,False,GatedMLP,cuda,Forward Time (ms),0.4282368183135986
128,4,relu2,bfloat16,False,GatedMLP,cuda,Backward Time (ms),0.7465983867645264
128,4,relu2,bfloat16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.01920256
128,4,relu2,bfloat16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.019661824
128,4,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.35040960311889646
128,4,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.565772819519043
128,4,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.018678272
128,4,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018940928
128,4,silu,float32,False,GatedMLP,cuda,Forward Time (ms),0.2919424057006836
128,4,silu,float32,False,GatedMLP,cuda,Backward Time (ms),0.5470208168029784
128,4,silu,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.020316672
128,4,silu,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.021234688
128,4,silu,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.3569664001464844
128,4,silu,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.4286464214324951
128,4,silu,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.019792384
128,4,silu,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.020186112
128,4,silu,float16,False,GatedMLP,cuda,Forward Time (ms),0.37396481037139895
128,4,silu,float16,False,GatedMLP,cuda,Backward Time (ms),0.4729856252670288
128,4,silu,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.018940416
128,4,silu,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.01939968
128,4,silu,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.429260778427124
128,4,silu,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.5000192165374755
128,4,silu,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.018678272
128,4,silu,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018940928
128,4,silu,bfloat16,False,GatedMLP,cuda,Forward Time (ms),0.3869695901870728
128,4,silu,bfloat16,False,GatedMLP,cuda,Backward Time (ms),0.6991872549057007
128,4,silu,bfloat16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.018940416
128,4,silu,bfloat16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.01939968
128,4,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.4700160026550293
128,4,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.4768735885620117
128,4,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.018678272
128,4,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.018940928
128,8,relu,float32,False,GatedMLP,cuda,Forward Time (ms),0.32184319496154784
128,8,relu,float32,False,GatedMLP,cuda,Backward Time (ms),0.5763072490692138
128,8,relu,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.020775424
128,8,relu,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.022283264
128,8,relu,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.3527679920196533
128,8,relu,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.45580163002014157
128,8,relu,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.020775424
128,8,relu,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.021496832
128,8,relu,float16,False,GatedMLP,cuda,Forward Time (ms),0.3974143981933594
128,8,relu,float16,False,GatedMLP,cuda,Backward Time (ms),0.6178815841674805
128,8,relu,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.019300864
128,8,relu,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.02005504
128,8,relu,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.39352319240570066
128,8,relu,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.5607424020767212
128,8,relu,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.019300864
128,8,relu,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.019760128
128,8,relu,bfloat16,False,GatedMLP,cuda,Forward Time (ms),0.3732480049133301
128,8,relu,bfloat16,False,GatedMLP,cuda,Backward Time (ms),0.5574463844299317
128,8,relu,bfloat16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.019300864
128,8,relu,bfloat16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.02005504
128,8,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.319488000869751
128,8,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.553267240524292
128,8,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.019300864
128,8,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.019760128
128,8,relu2,float32,False,GatedMLP,cuda,Forward Time (ms),0.3835968017578125
128,8,relu2,float32,False,GatedMLP,cuda,Backward Time (ms),0.47922563552856445
128,8,relu2,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.022348288
128,8,relu2,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.023856128
128,8,relu2,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.38993918895721436
128,8,relu2,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.3942591905593872
128,8,relu2,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.020775424
128,8,relu2,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.021496832
128,8,relu2,float16,False,GatedMLP,cuda,Forward Time (ms),0.486297607421875
128,8,relu2,float16,False,GatedMLP,cuda,Backward Time (ms),0.698265552520752
128,8,relu2,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.020087296
128,8,relu2,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.020841472
128,8,relu2,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.45508480072021484
128,8,relu2,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.46733436584472654
128,8,relu2,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.019300864
128,8,relu2,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.019760128
128,8,relu2,bfloat16,False,GatedMLP,cuda,Forward Time (ms),0.4472832202911377
128,8,relu2,bfloat16,False,GatedMLP,cuda,Backward Time (ms),0.8221855640411377
128,8,relu2,bfloat16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.020087296
128,8,relu2,bfloat16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.020841472
128,8,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.3728384017944336
128,8,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.5416128158569335
128,8,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.019300864
128,8,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.019760128
128,8,silu,float32,False,GatedMLP,cuda,Forward Time (ms),0.31650240421295167
128,8,silu,float32,False,GatedMLP,cuda,Backward Time (ms),0.5824703931808473
128,8,silu,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.021561856
128,8,silu,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.023069696
128,8,silu,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.40919041633605957
128,8,silu,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.3703807830810547
128,8,silu,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.020775424
128,8,silu,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.021496832
128,8,silu,float16,False,GatedMLP,cuda,Forward Time (ms),0.42485761642456055
128,8,silu,float16,False,GatedMLP,cuda,Backward Time (ms),0.625971221923828
128,8,silu,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.01969408
128,8,silu,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.020448256
128,8,silu,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.24678080081939696
128,8,silu,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.38472001552581786
128,8,silu,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.019300864
128,8,silu,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.019760128
128,8,silu,bfloat16,False,GatedMLP,cuda,Forward Time (ms),0.22732799053192138
128,8,silu,bfloat16,False,GatedMLP,cuda,Backward Time (ms),0.4944000005722046
128,8,silu,bfloat16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.01969408
128,8,silu,bfloat16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.020448256
128,8,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.24657919406890869
128,8,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.3944448232650757
128,8,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.019300864
128,8,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.019760128
512,2,relu,float32,False,GatedMLP,cuda,Forward Time (ms),0.16650240421295165
512,2,relu,float32,False,GatedMLP,cuda,Backward Time (ms),0.4626303911209107
512,2,relu,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.024904192
512,2,relu,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.026477568
512,2,relu,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.2867327928543091
512,2,relu,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.4942720174789429
512,2,relu,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.024904192
512,2,relu,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.025691136
512,2,relu,float16,False,GatedMLP,cuda,Forward Time (ms),0.4027552127838135
512,2,relu,float16,False,GatedMLP,cuda,Backward Time (ms),0.7739231586456299
512,2,relu,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.022544896
512,2,relu,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.02333184
512,2,relu,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.35727360248565676
512,2,relu,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.6004735708236694
512,2,relu,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.022544896
512,2,relu,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.023200768
512,2,relu,bfloat16,False,GatedMLP,cuda,Forward Time (ms),0.3726336002349854
512,2,relu,bfloat16,False,GatedMLP,cuda,Backward Time (ms),0.76278395652771
512,2,relu,bfloat16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.022544896
512,2,relu,bfloat16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.02333184
512,2,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.45383682250976565
512,2,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.6441120147705078
512,2,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.022544896
512,2,relu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.023200768
512,2,relu2,float32,False,GatedMLP,cuda,Forward Time (ms),0.35727360248565676
512,2,relu2,float32,False,GatedMLP,cuda,Backward Time (ms),0.866211199760437
512,2,relu2,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.026477056
512,2,relu2,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.028050432
512,2,relu2,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.28764159679412843
512,2,relu2,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.5056512117385865
512,2,relu2,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.024904192
512,2,relu2,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.025691136
512,2,relu2,float16,False,GatedMLP,cuda,Forward Time (ms),0.45250558853149414
512,2,relu2,float16,False,GatedMLP,cuda,Backward Time (ms),0.6176768302917481
512,2,relu2,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.023331328
512,2,relu2,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.024118272
512,2,relu2,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.45393919944763184
512,2,relu2,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.5179392337799072
512,2,relu2,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.022544896
512,2,relu2,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.023200768
512,2,relu2,bfloat16,False,GatedMLP,cuda,Forward Time (ms),0.44543681144714353
512,2,relu2,bfloat16,False,GatedMLP,cuda,Backward Time (ms),0.7428127765655518
512,2,relu2,bfloat16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.023331328
512,2,relu2,bfloat16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.024118272
512,2,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.45015997886657716
512,2,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.500316858291626
512,2,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.022544896
512,2,relu2,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.023200768
512,2,silu,float32,False,GatedMLP,cuda,Forward Time (ms),0.29808640480041504
512,2,silu,float32,False,GatedMLP,cuda,Backward Time (ms),0.5352447986602783
512,2,silu,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.025690624
512,2,silu,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.027264
512,2,silu,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.21544959545135497
512,2,silu,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.3630079984664917
512,2,silu,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.024904192
512,2,silu,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.025691136
512,2,silu,float16,False,GatedMLP,cuda,Forward Time (ms),0.22813758850097657
512,2,silu,float16,False,GatedMLP,cuda,Backward Time (ms),0.4059232234954834
512,2,silu,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.022938112
512,2,silu,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.023725056
512,2,silu,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.3092319965362549
512,2,silu,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.6095008373260498
512,2,silu,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.022544896
512,2,silu,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.023200768
512,2,silu,bfloat16,False,GatedMLP,cuda,Forward Time (ms),0.36300480365753174
512,2,silu,bfloat16,False,GatedMLP,cuda,Backward Time (ms),0.6284319639205933
512,2,silu,bfloat16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.022938112
512,2,silu,bfloat16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.023725056
512,2,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.24576001167297362
512,2,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.4337503910064698
512,2,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.022544896
512,2,silu,bfloat16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.023200768
512,4,relu,float32,False,GatedMLP,cuda,Forward Time (ms),0.1556671977043152
512,4,relu,float32,False,GatedMLP,cuda,Backward Time (ms),0.3450688004493713
512,4,relu,float32,False,GatedMLP,cuda,Forward Peak Memory (GB),0.030409216
512,4,relu,float32,False,GatedMLP,cuda,Backward Peak Memory (GB),0.034079744
512,4,relu,float32,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.3555327892303467
512,4,relu,float32,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.42455039024353025
512,4,relu,float32,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.030409216
512,4,relu,float32,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.03250688
512,4,relu,float16,False,GatedMLP,cuda,Forward Time (ms),0.4047999858856201
512,4,relu,float16,False,GatedMLP,cuda,Backward Time (ms),0.7068736553192139
512,4,relu,float16,False,GatedMLP,cuda,Forward Peak Memory (GB),0.027263488
512,4,relu,float16,False,GatedMLP,cuda,Backward Peak Memory (GB),0.029099008
512,4,relu,float16,False,PreCompiledGatedMLP,cuda,Forward Time (ms),0.5294112205505371
512,4,relu,float16,False,PreCompiledGatedMLP,cuda,Backward Time (ms),0.38850240707397454
512,4,relu,float16,False,PreCompiledGatedMLP,cuda,Forward Peak Memory (GB),0.026477056
512,4,relu,float16,False,PreCompiledGatedMLP,cuda,Backward Peak Memory (GB),0.029099008
